rel_abund	init_media	period	iter	bio1_fluxes	bio2_fluxes	b_fluxes
0.259260000000,0.740740000000	-11.115555555555554	2	4901	18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916,18.519751714640,18.521703840916	29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640,29.632803840916,29.630851714640	29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831,29.632103429280,29.636007681831
